"시도별","연령계층별","시점","항목",데이터
"경상남도","15 - 19세","2015","비경제활동인구 (천명)",187
"경상남도","15 - 19세","2015","경제활동참가율 (%)",6.5
"경상남도","15 - 19세","2015","고용률 (%)",5.7
"경상남도","15 - 19세","2016","15세이상인구 (천명)",196
"경상남도","15 - 19세","2016","경제활동인구 (천명)",13
"경상남도","15 - 19세","2016","비경제활동인구 (천명)",184
"경상남도","15 - 19세","2016","경제활동참가율 (%)",6.4
"경상남도","15 - 19세","2016","고용률 (%)",6.0
"경상남도","15 - 19세","2017","15세이상인구 (천명)",191
"경상남도","15 - 19세","2017","경제활동인구 (천명)",13
"경상남도","15 - 19세","2017","비경제활동인구 (천명)",178
"경상남도","15 - 19세","2017","경제활동참가율 (%)",6.7
"경상남도","15 - 19세","2017","고용률 (%)",6.5
"경상남도","15 - 19세","2018","15세이상인구 (천명)",183
"경상남도","15 - 19세","2018","경제활동인구 (천명)",11
"경상남도","15 - 19세","2018","비경제활동인구 (천명)",172
"경상남도","15 - 19세","2018","경제활동참가율 (%)",6.1
"경상남도","15 - 19세","2018","고용률 (%)",5.5
"경상남도","15 - 19세","2019","15세이상인구 (천명)",174
"경상남도","15 - 19세","2019","경제활동인구 (천명)",13
"경상남도","15 - 19세","2019","비경제활동인구 (천명)",161
"경상남도","15 - 19세","2019","경제활동참가율 (%)",7.3
"경상남도","15 - 19세","2019","고용률 (%)",7.1
"경상남도","15 - 19세","2020","15세이상인구 (천명)",162
"경상남도","15 - 19세","2020","경제활동인구 (천명)",11
"경상남도","15 - 19세","2020","비경제활동인구 (천명)",151
"경상남도","15 - 19세","2020","경제활동참가율 (%)",6.7
"경상남도","15 - 19세","2020","고용률 (%)",6.0
"경상남도","15 - 19세","2021","15세이상인구 (천명)",153
"경상남도","15 - 19세","2021","경제활동인구 (천명)",11
"경상남도","15 - 19세","2021","비경제활동인구 (천명)",142
"경상남도","15 - 19세","2021","경제활동참가율 (%)",7.4
"경상남도","15 - 19세","2021","고용률 (%)",6.6
"경상남도","15 - 19세","2022","15세이상인구 (천명)",149
"경상남도","15 - 19세","2022","경제활동인구 (천명)",10
"경상남도","15 - 19세","2022","비경제활동인구 (천명)",139
"경상남도","15 - 19세","2022","경제활동참가율 (%)",6.8
"경상남도","15 - 19세","2022","고용률 (%)",6.0
"경상남도","15 - 19세","2023","15세이상인구 (천명)",150
"경상남도","15 - 19세","2023","경제활동인구 (천명)",11
"경상남도","15 - 19세","2023","비경제활동인구 (천명)",139
"경상남도","15 - 19세","2023","경제활동참가율 (%)",7.5
"경상남도","15 - 19세","2023","고용률 (%)",7.0
"경상남도","15 - 19세","2024","15세이상인구 (천명)",149
"경상남도","15 - 19세","2024","경제활동인구 (천명)",9
"경상남도","15 - 19세","2024","비경제활동인구 (천명)",140
"경상남도","15 - 19세","2024","경제활동참가율 (%)",6.1
"경상남도","15 - 19세","2024","고용률 (%)",5.8
"경상남도","20 - 29세","2014","15세이상인구 (천명)",356
"경상남도","20 - 29세","2014","경제활동인구 (천명)",206
"경상남도","20 - 29세","2014","비경제활동인구 (천명)",149
"경상남도","20 - 29세","2014","경제활동참가율 (%)",58.0
"경상남도","20 - 29세","2014","고용률 (%)",54.0
"경상남도","20 - 29세","2015","15세이상인구 (천명)",361
"경상남도","20 - 29세","2015","경제활동인구 (천명)",213
"경상남도","20 - 29세","2015","비경제활동인구 (천명)",147
"경상남도","20 - 29세","2015","경제활동참가율 (%)",59.1
"경상남도","20 - 29세","2015","고용률 (%)",54.2
"경상남도","20 - 29세","2016","15세이상인구 (천명)",359
"경상남도","20 - 29세","2016","경제활동인구 (천명)",230
"경상남도","20 - 29세","2016","비경제활동인구 (천명)",129
"경상남도","20 - 29세","2016","경제활동참가율 (%)",64.1
"경상남도","20 - 29세","2016","고용률 (%)",58.6
"경상남도","20 - 29세","2017","15세이상인구 (천명)",355
"경상남도","20 - 29세","2017","경제활동인구 (천명)",220
"경상남도","20 - 29세","2017","비경제활동인구 (천명)",134
"경상남도","20 - 29세","2017","경제활동참가율 (%)",62.1
"경상남도","20 - 29세","2017","고용률 (%)",56.5
"경상남도","20 - 29세","2018","15세이상인구 (천명)",349
"경상남도","20 - 29세","2018","경제활동인구 (천명)",217
"경상남도","20 - 29세","2018","비경제활동인구 (천명)",132
"경상남도","20 - 29세","2018","경제활동참가율 (%)",62.1
"경상남도","20 - 29세","2018","고용률 (%)",56.2
"경상남도","20 - 29세","2019","15세이상인구 (천명)",345
"경상남도","20 - 29세","2019","경제활동인구 (천명)",215
"경상남도","20 - 29세","2019","비경제활동인구 (천명)",131
"경상남도","20 - 29세","2019","경제활동참가율 (%)",62.2
"경상남도","20 - 29세","2019","고용률 (%)",55.5
"경상남도","20 - 29세","2020","15세이상인구 (천명)",339
"경상남도","20 - 29세","2020","경제활동인구 (천명)",199
"경상남도","20 - 29세","2020","비경제활동인구 (천명)",139
"경상남도","20 - 29세","2020","경제활동참가율 (%)",58.9
"경상남도","20 - 29세","2020","고용률 (%)",52.9
"경상남도","20 - 29세","2021","15세이상인구 (천명)",333
"경상남도","20 - 29세","2021","경제활동인구 (천명)",198
"경상남도","20 - 29세","2021","비경제활동인구 (천명)",135
"경상남도","20 - 29세","2021","경제활동참가율 (%)",59.4
"경상남도","20 - 29세","2021","고용률 (%)",54.4
"경상남도","20 - 29세","2022","15세이상인구 (천명)",320
"경상남도","20 - 29세","2022","경제활동인구 (천명)",191
"경상남도","20 - 29세","2022","비경제활동인구 (천명)",129
"경상남도","20 - 29세","2022","경제활동참가율 (%)",59.7
"경상남도","20 - 29세","2022","고용률 (%)",55.7
"경상남도","20 - 29세","2023","15세이상인구 (천명)",303
"경상남도","20 - 29세","2023","경제활동인구 (천명)",177
"경상남도","20 - 29세","2023","비경제활동인구 (천명)",126
"경상남도","20 - 29세","2023","경제활동참가율 (%)",58.5
"경상남도","20 - 29세","2023","고용률 (%)",54.9
"경상남도","20 - 29세","2024","15세이상인구 (천명)",286
"경상남도","20 - 29세","2024","경제활동인구 (천명)",158
"경상남도","20 - 29세","2024","비경제활동인구 (천명)",128
"경상남도","20 - 29세","2024","경제활동참가율 (%)",55.2
"경상남도","20 - 29세","2024","고용률 (%)",52.4
"경상남도","30 - 39세","2014","15세이상인구 (천명)",498
"경상남도","30 - 39세","2014","경제활동인구 (천명)",383
"경상남도","30 - 39세","2014","비경제활동인구 (천명)",115
"경상남도","30 - 39세","2014","경제활동참가율 (%)",76.9
"경상남도","30 - 39세","2014","고용률 (%)",75.1
"경상남도","30 - 39세","2015","15세이상인구 (천명)",491
"경상남도","30 - 39세","2015","경제활동인구 (천명)",368
"경상남도","30 - 39세","2015","비경제활동인구 (천명)",122
"경상남도","30 - 39세","2015","경제활동참가율 (%)",75.1
"경상남도","30 - 39세","2015","고용률 (%)",73.4
"경상남도","30 - 39세","2016","15세이상인구 (천명)",483
"경상남도","30 - 39세","2016","경제활동인구 (천명)",352
"경상남도","30 - 39세","2016","비경제활동인구 (천명)",131
"경상남도","30 - 39세","2016","경제활동참가율 (%)",72.8
"경상남도","30 - 39세","2016","고용률 (%)",69.9
"경상남도","30 - 39세","2017","15세이상인구 (천명)",475
"경상남도","30 - 39세","2017","경제활동인구 (천명)",351
"경상남도","30 - 39세","2017","비경제활동인구 (천명)",124
"경상남도","30 - 39세","2017","경제활동참가율 (%)",73.9
"경상남도","30 - 39세","2017","고용률 (%)",71.3
"경상남도","30 - 39세","2018","15세이상인구 (천명)",465
"경상남도","30 - 39세","2018","경제활동인구 (천명)",356
"경상남도","30 - 39세","2018","비경제활동인구 (천명)",110
"경상남도","30 - 39세","2018","경제활동참가율 (%)",76.5
"경상남도","30 - 39세","2018","고용률 (%)",74.4
"경상남도","30 - 39세","2019","15세이상인구 (천명)",451
"경상남도","30 - 39세","2019","경제활동인구 (천명)",361
"경상남도","30 - 39세","2019","비경제활동인구 (천명)",90
"경상남도","30 - 39세","2019","경제활동참가율 (%)",80.0
"경상남도","30 - 39세","2019","고용률 (%)",77.6
"경상남도","30 - 39세","2020","15세이상인구 (천명)",433
"경상남도","30 - 39세","2020","경제활동인구 (천명)",337
"경상남도","30 - 39세","2020","비경제활동인구 (천명)",96
"경상남도","30 - 39세","2020","경제활동참가율 (%)",77.8
"경상남도","30 - 39세","2020","고용률 (%)",75.2
"경상남도","30 - 39세","2021","15세이상인구 (천명)",410
"경상남도","30 - 39세","2021","경제활동인구 (천명)",307
"경상남도","30 - 39세","2021","비경제활동인구 (천명)",104
"경상남도","30 - 39세","2021","경제활동참가율 (%)",74.7
"경상남도","30 - 39세","2021","고용률 (%)",71.3
"경상남도","30 - 39세","2022","15세이상인구 (천명)",389
"경상남도","30 - 39세","2022","경제활동인구 (천명)",287
"경상남도","30 - 39세","2022","비경제활동인구 (천명)",103
"경상남도","30 - 39세","2022","경제활동참가율 (%)",73.6
"경상남도","30 - 39세","2022","고용률 (%)",71.5
"경상남도","30 - 39세","2023","15세이상인구 (천명)",369
"경상남도","30 - 39세","2023","경제활동인구 (천명)",286
"경상남도","30 - 39세","2023","비경제활동인구 (천명)",83
"경상남도","30 - 39세","2023","경제활동참가율 (%)",77.5
"경상남도","30 - 39세","2023","고용률 (%)",75.1
"경상남도","30 - 39세","2024","15세이상인구 (천명)",357
"경상남도","30 - 39세","2024","경제활동인구 (천명)",285
"경상남도","30 - 39세","2024","비경제활동인구 (천명)",73
"경상남도","30 - 39세","2024","경제활동참가율 (%)",79.7
"경상남도","30 - 39세","2024","고용률 (%)",77.7
"경상남도","40 - 49세","2014","15세이상인구 (천명)",572
"경상남도","40 - 49세","2014","경제활동인구 (천명)",479
"경상남도","40 - 49세","2014","비경제활동인구 (천명)",93
"경상남도","40 - 49세","2014","경제활동참가율 (%)",83.8
"경상남도","40 - 49세","2014","고용률 (%)",82.6
"경상남도","40 - 49세","2015","15세이상인구 (천명)",573
"경상남도","40 - 49세","2015","경제활동인구 (천명)",472
"경상남도","40 - 49세","2015","비경제활동인구 (천명)",101
"경상남도","40 - 49세","2015","경제활동참가율 (%)",82.4
"경상남도","40 - 49세","2015","고용률 (%)",80.9
"경상남도","40 - 49세","2016","15세이상인구 (천명)",566
"경상남도","40 - 49세","2016","경제활동인구 (천명)",458
"경상남도","40 - 49세","2016","비경제활동인구 (천명)",108
"경상남도","40 - 49세","2016","경제활동참가율 (%)",80.9
"경상남도","40 - 49세","2016","고용률 (%)",79.0
"경상남도","40 - 49세","2017","15세이상인구 (천명)",559
"경상남도","40 - 49세","2017","경제활동인구 (천명)",453
"경상남도","40 - 49세","2017","비경제활동인구 (천명)",106
"경상남도","40 - 49세","2017","경제활동참가율 (%)",81.0
"경상남도","40 - 49세","2017","고용률 (%)",79.8
"경상남도","40 - 49세","2018","15세이상인구 (천명)",552
"경상남도","40 - 49세","2018","경제활동인구 (천명)",449
"경상남도","40 - 49세","2018","비경제활동인구 (천명)",103
"경상남도","40 - 49세","2018","경제활동참가율 (%)",81.3
"경상남도","40 - 49세","2018","고용률 (%)",80.1
"경상남도","40 - 49세","2019","15세이상인구 (천명)",543
"경상남도","40 - 49세","2019","경제활동인구 (천명)",438
"경상남도","40 - 49세","2019","비경제활동인구 (천명)",105
"경상남도","40 - 49세","2019","경제활동참가율 (%)",80.6
"경상남도","40 - 49세","2019","고용률 (%)",78.5
"경상남도","40 - 49세","2020","15세이상인구 (천명)",537
"경상남도","40 - 49세","2020","경제활동인구 (천명)",429
"경상남도","40 - 49세","2020","비경제활동인구 (천명)",107
"경상남도","40 - 49세","2020","경제활동참가율 (%)",80.0
"경상남도","40 - 49세","2020","고용률 (%)",76.8
"경상남도","40 - 49세","2021","15세이상인구 (천명)",531
"경상남도","40 - 49세","2021","경제활동인구 (천명)",418
"경상남도","40 - 49세","2021","비경제활동인구 (천명)",113
"경상남도","40 - 49세","2021","경제활동참가율 (%)",78.7
"경상남도","40 - 49세","2021","고용률 (%)",76.1
"경상남도","40 - 49세","2022","15세이상인구 (천명)",523
"경상남도","40 - 49세","2022","경제활동인구 (천명)",402
"경상남도","40 - 49세","2022","비경제활동인구 (천명)",122
"경상남도","40 - 49세","2022","경제활동참가율 (%)",76.7
"경상남도","40 - 49세","2022","고용률 (%)",74.6
"경상남도","40 - 49세","2023","15세이상인구 (천명)",512
"경상남도","40 - 49세","2023","경제활동인구 (천명)",405
"경상남도","40 - 49세","2023","비경제활동인구 (천명)",107
"경상남도","40 - 49세","2023","경제활동참가율 (%)",79.1
"경상남도","40 - 49세","2023","고용률 (%)",78.0
"경상남도","40 - 49세","2024","15세이상인구 (천명)",499
