시도별,성별,연령별,시점,추계인구
충청남도,여자,5 - 9세,1995 년,55123
충청남도,여자,5 - 9세,1996 년,55145
충청남도,여자,5 - 9세,1997 년,56811
충청남도,여자,5 - 9세,1998 년,58774
충청남도,여자,5 - 9세,1999 년,60519
충청남도,여자,5 - 9세,2000 년,61545
충청남도,여자,5 - 9세,2001 년,62372
충청남도,여자,5 - 9세,2002 년,62025
충청남도,여자,5 - 9세,2003 년,61302
충청남도,여자,5 - 9세,2004 년,60900
충청남도,여자,5 - 9세,2005 년,60888
충청남도,여자,5 - 9세,2006 년,60502
충청남도,여자,5 - 9세,2007 년,58173
충청남도,여자,5 - 9세,2008 년,55511
충청남도,여자,5 - 9세,2009 년,53206
충청남도,여자,5 - 9세,2010 년,50642
충청남도,여자,5 - 9세,2011 년,48123
충청남도,여자,5 - 9세,2012 년,45730
충청남도,여자,5 - 9세,2013 년,46598
충청남도,여자,5 - 9세,2014 년,46732
충청남도,여자,5 - 9세,2015 년,47065
충청남도,여자,5 - 9세,2016 년,48215
충청남도,여자,5 - 9세,2017 년,49219
충청남도,여자,5 - 9세,2018 년,49377
충청남도,여자,5 - 9세,2019 년,49065
충청남도,여자,5 - 9세,2020 년,48718
충청남도,여자,5 - 9세,2021 년,47841
충청남도,여자,5 - 9세,2022 년,45920
충청남도,여자,5 - 9세,2023 년,43480
충청남도,여자,5 - 9세,2024 년,41462
충청남도,여자,10 - 14세,1970 년,175344
충청남도,여자,10 - 14세,1971 년,176943
충청남도,여자,10 - 14세,1972 년,179236
충청남도,여자,10 - 14세,1973 년,177900
충청남도,여자,10 - 14세,1974 년,173648
충청남도,여자,10 - 14세,1975 년,168958
충청남도,여자,10 - 14세,1976 년,161377
충청남도,여자,10 - 14세,1977 년,154264
충청남도,여자,10 - 14세,1978 년,148179
충청남도,여자,10 - 14세,1979 년,144430
충청남도,여자,10 - 14세,1980 년,142149
충청남도,여자,10 - 14세,1981 년,142159
충청남도,여자,10 - 14세,1982 년,141917
충청남도,여자,10 - 14세,1983 년,139374
충청남도,여자,10 - 14세,1984 년,134278
충청남도,여자,10 - 14세,1985 년,127921
충청남도,여자,10 - 14세,1986 년,121008
충청남도,여자,10 - 14세,1987 년,113926
충청남도,여자,10 - 14세,1988 년,106992
충청남도,여자,10 - 14세,1989 년,101549
충청남도,여자,10 - 14세,1990 년,97131
충청남도,여자,10 - 14세,1991 년,94301
충청남도,여자,10 - 14세,1992 년,91648
충청남도,여자,10 - 14세,1993 년,87952
충청남도,여자,10 - 14세,1994 년,82401
충청남도,여자,10 - 14세,1995 년,75391
충청남도,여자,10 - 14세,1996 년,71048
충청남도,여자,10 - 14세,1997 년,66129
충청남도,여자,10 - 14세,1998 년,62210
충청남도,여자,10 - 14세,1999 년,59203
충청남도,여자,10 - 14세,2000 년,57394
충청남도,여자,10 - 14세,2001 년,57390
충청남도,여자,10 - 14세,2002 년,57408
충청남도,여자,10 - 14세,2003 년,57861
충청남도,여자,10 - 14세,2004 년,59025
충청남도,여자,10 - 14세,2005 년,60505
충청남도,여자,10 - 14세,2006 년,62891
충청남도,여자,10 - 14세,2007 년,63346
충청남도,여자,10 - 14세,2008 년,63236
충청남도,여자,10 - 14세,2009 년,62585
충청남도,여자,10 - 14세,2010 년,62467
충청남도,여자,10 - 14세,2011 년,62386
충청남도,여자,10 - 14세,2012 년,57521
충청남도,여자,10 - 14세,2013 년,54868
충청남도,여자,10 - 14세,2014 년,52653
충청남도,여자,10 - 14세,2015 년,49538
충청남도,여자,10 - 14세,2016 년,46840
충청남도,여자,10 - 14세,2017 년,46245
충청남도,여자,10 - 14세,2018 년,47068
충청남도,여자,10 - 14세,2019 년,47214
충청남도,여자,10 - 14세,2020 년,47795
충청남도,여자,10 - 14세,2021 년,48750
충청남도,여자,10 - 14세,2022 년,49448
충청남도,여자,10 - 14세,2023 년,49288
충청남도,여자,10 - 14세,2024 년,49118
충청남도,여자,15 - 19세,1970 년,90864
충청남도,여자,15 - 19세,1971 년,96657
충청남도,여자,15 - 19세,1972 년,102190
충청남도,여자,15 - 19세,1973 년,108195
충청남도,여자,15 - 19세,1974 년,113341
충청남도,여자,15 - 19세,1975 년,116901
충청남도,여자,15 - 19세,1976 년,119426
충청남도,여자,15 - 19세,1977 년,120922
충청남도,여자,15 - 19세,1978 년,121356
충청남도,여자,15 - 19세,1979 년,119872
충청남도,여자,15 - 19세,1980 년,117099
충청남도,여자,15 - 19세,1981 년,114330
충청남도,여자,15 - 19세,1982 년,112091
충청남도,여자,15 - 19세,1983 년,110874
충청남도,여자,15 - 19세,1984 년,110556
충청남도,여자,15 - 19세,1985 년,111476
충청남도,여자,15 - 19세,1986 년,113985
충청남도,여자,15 - 19세,1987 년,116200
충청남도,여자,15 - 19세,1988 년,117125
충청남도,여자,15 - 19세,1989 년,116119
충청남도,여자,15 - 19세,1990 년,112644
충청남도,여자,15 - 19세,1991 년,104769
충청남도,여자,15 - 19세,1992 년,96937
충청남도,여자,15 - 19세,1993 년,89853
충청남도,여자,15 - 19세,1994 년,84353
충청남도,여자,15 - 19세,1995 년,80673
충청남도,여자,15 - 19세,1996 년,81411
충청남도,여자,15 - 19세,1997 년,82482
충청남도,여자,15 - 19세,1998 년,82346
충청남도,여자,15 - 19세,1999 년,79913
충청남도,여자,15 - 19세,2000 년,75391
충청남도,여자,15 - 19세,2001 년,69235
충청남도,여자,15 - 19세,2002 년,65237
충청남도,여자,15 - 19세,2003 년,62622
충청남도,여자,15 - 19세,2004 년,61317
충청남도,여자,15 - 19세,2005 년,61440
충청남도,여자,15 - 19세,2006 년,59063
충청남도,여자,15 - 19세,2007 년,61809
충청남도,여자,15 - 19세,2008 년,65868
충청남도,여자,15 - 19세,2009 년,68818
충청남도,여자,15 - 19세,2010 년,70685
충청남도,여자,15 - 19세,2011 년,69932
충청남도,여자,15 - 19세,2012 년,66520
충청남도,여자,15 - 19세,2013 년,66977
충청남도,여자,15 - 19세,2014 년,66883
충청남도,여자,15 - 19세,2015 년,65592
충청남도,여자,15 - 19세,2016 년,65445
충청남도,여자,15 - 19세,2017 년,63105
충청남도,여자,15 - 19세,2018 년,60438
충청남도,여자,15 - 19세,2019 년,58228
충청남도,여자,15 - 19세,2020 년,53018
충청남도,여자,15 - 19세,2021 년,50323
충청남도,여자,15 - 19세,2022 년,50756
충청남도,여자,15 - 19세,2023 년,49694
충청남도,여자,15 - 19세,2024 년,48423
충청남도,여자,20 - 24세,1970 년,68002
충청남도,여자,20 - 24세,1971 년,68768
충청남도,여자,20 - 24세,1972 년,69607
충청남도,여자,20 - 24세,1973 년,69624
충청남도,여자,20 - 24세,1974 년,70624
충청남도,여자,20 - 24세,1975 년,73983
충청남도,여자,20 - 24세,1976 년,76864
충청남도,여자,20 - 24세,1977 년,78621
충청남도,여자,20 - 24세,1978 년,80236
충청남도,여자,20 - 24세,1979 년,81286
충청남도,여자,20 - 24세,1980 년,80743
충청남도,여자,20 - 24세,1981 년,82106
충청남도,여자,20 - 24세,1982 년,82614
충청남도,여자,20 - 24세,1983 년,81337
충청남도,여자,20 - 24세,1984 년,78187
충청남도,여자,20 - 24세,1985 년,74740
충청남도,여자,20 - 24세,1986 년,74849
충청남도,여자,20 - 24세,1987 년,74967
충청남도,여자,20 - 24세,1988 년,75071
충청남도,여자,20 - 24세,1989 년,75983
충청남도,여자,20 - 24세,1990 년,78325
충청남도,여자,20 - 24세,1991 년,77202
충청남도,여자,20 - 24세,1992 년,75894
충청남도,여자,20 - 24세,1993 년,73779
충청남도,여자,20 - 24세,1994 년,70611
충청남도,여자,20 - 24세,1995 년,66607
충청남도,여자,20 - 24세,1996 년,65238
충청남도,여자,20 - 24세,1997 년,63750
충청남도,여자,20 - 24세,1998 년,62973
충청남도,여자,20 - 24세,1999 년,62526
충청남도,여자,20 - 24세,2000 년,63379
충청남도,여자,20 - 24세,2001 년,64589
충청남도,여자,20 - 24세,2002 년,65297
충청남도,여자,20 - 24세,2003 년,65261
충청남도,여자,20 - 24세,2004 년,65769
충청남도,여자,20 - 24세,2005 년,66483
충청남도,여자,20 - 24세,2006 년,65305
충청남도,여자,20 - 24세,2007 년,63088
충청남도,여자,20 - 24세,2008 년,60400
충청남도,여자,20 - 24세,2009 년,60879
충청남도,여자,20 - 24세,2010 년,64561
충청남도,여자,20 - 24세,2011 년,66806
충청남도,여자,20 - 24세,2012 년,64170
충청남도,여자,20 - 24세,2013 년,63824
충청남도,여자,20 - 24세,2014 년,64174
충청남도,여자,20 - 24세,2015 년,65836
충청남도,여자,20 - 24세,2016 년,68133
충청남도,여자,20 - 24세,2017 년,67952
충청남도,여자,20 - 24세,2018 년,67262
충청남도,여자,20 - 24세,2019 년,66498
충청남도,여자,20 - 24세,2020 년,63684
충청남도,여자,20 - 24세,2021 년,62409
충청남도,여자,20 - 24세,2022 년,61082
충청남도,여자,20 - 24세,2023 년,61173
충청남도,여자,20 - 24세,2024 년,60739
충청남도,여자,25 - 29세,1970 년,63576
충청남도,여자,25 - 29세,1971 년,60656
충청남도,여자,25 - 29세,1972 년,59652
충청남도,여자,25 - 29세,1973 년,60145
충청남도,여자,25 - 29세,1974 년,60817
충청남도,여자,25 - 29세,1975 년,61292
충청남도,여자,25 - 29세,1976 년,60358
충청남도,여자,25 - 29세,1977 년,59229
충청남도,여자,25 - 29세,1978 년,58178
충청남도,여자,25 - 29세,1979 년,58426
충청남도,여자,25 - 29세,1980 년,60722
충청남도,여자,25 - 29세,1981 년,64261
충청남도,여자,25 - 29세,1982 년,66892
충청남도,여자,25 - 29세,1983 년,69379
충청남도,여자,25 - 29세,1984 년,70909
충청남도,여자,25 - 29세,1985 년,71626
충청남도,여자,25 - 29세,1986 년,73193
충청남도,여자,25 - 29세,1987 년,73929
충청남도,여자,25 - 29세,1988 년,73818
충청남도,여자,25 - 29세,1989 년,72498
충청남도,여자,25 - 29세,1990 년,70323
충청남도,여자,25 - 29세,1991 년,67003
충청남도,여자,25 - 29세,1992 년,64005
충청남도,여자,25 - 29세,1993 년,61590
충청남도,여자,25 - 29세,1994 년,59910
충청남도,여자,25 - 29세,1995 년,58690
충청남도,여자,25 - 29세,1996 년,61054
충청남도,여자,25 - 29세,1997 년,64110
충청남도,여자,25 - 29세,1998 년,66383
충청남도,여자,25 - 29세,1999 년,67580
충청남도,여자,25 - 29세,2000 년,67524
충청남도,여자,25 - 29세,2001 년,65053
충청남도,여자,25 - 29세,2002 년,61988
충청남도,여자,25 - 29세,2003 년,58865
충청남도,여자,25 - 29세,2004 년,57713
충청남도,여자,25 - 29세,2005 년,58349
충청남도,여자,25 - 29세,2006 년,59172
충청남도,여자,25 - 29세,2007 년,61733
충청남도,여자,25 - 29세,2008 년,64083
충청남도,여자,25 - 29세,2009 년,64937
충청남도,여자,25 - 29세,2010 년,63443
충청남도,여자,25 - 29세,2011 년,62070
충청남도,여자,25 - 29세,2012 년,58415
충청남도,여자,25 - 29세,2013 년,57531
충청남도,여자,25 - 29세,2014 년,57287
충청남도,여자,25 - 29세,2015 년,56416
충청남도,여자,25 - 29세,2016 년,56355
충청남도,여자,25 - 29세,2017 년,57101
충청남도,여자,25 - 29세,2018 년,58179
충청남도,여자,25 - 29세,2019 년,58682
충청남도,여자,25 - 29세,2020 년,57873
충청남도,여자,25 - 29세,2021 년,57341
충청남도,여자,25 - 29세,2022 년,56728
충청남도,여자,25 - 29세,2023 년,56119
충청남도,여자,25 - 29세,2024 년,56484
충청남도,여자,30 - 34세,1970 년,73937
충청남도,여자,30 - 34세,1971 년,71918
충청남도,여자,30 - 34세,1972 년,70206
충청남도,여자,30 - 34세,1973 년,67067
충청남도,여자,30 - 34세,1974 년,63643
충청남도,여자,30 - 34세,1975 년,60170
충청남도,여자,30 - 34세,1976 년,57526
충청남도,여자,30 - 34세,1977 년,56172
충청남도,여자,30 - 34세,1978 년,55733
충청남도,여자,30 - 34세,1979 년,55365
충청남도,여자,30 - 34세,1980 년,54591
충청남도,여자,30 - 34세,1981 년,54994
충청남도,여자,30 - 34세,1982 년,55469
충청남도,여자,30 - 34세,1983 년,55750
충청남도,여자,30 - 34세,1984 년,56559
충청남도,여자,30 - 34세,1985 년,57295
충청남도,여자,30 - 34세,1986 년,62319
충청남도,여자,30 - 34세,1987 년,64992
충청남도,여자,30 - 34세,1988 년,67900
충청남도,여자,30 - 34세,1989 년,70064
충청남도,여자,30 - 34세,1990 년,70500
충청남도,여자,30 - 34세,1991 년,70972
충청남도,여자,30 - 34세,1992 년,70705
충청남도,여자,30 - 34세,1993 년,69501
충청남도,여자,30 - 34세,1994 년,67402
충청남도,여자,30 - 34세,1995 년,64807
충청남도,여자,30 - 34세,1996 년,64798
충청남도,여자,30 - 34세,1997 년,64783
충청남도,여자,30 - 34세,1998 년,64925
충청남도,여자,30 - 34세,1999 년,66216
충청남도,여자,30 - 34세,2000 년,68002
충청남도,여자,30 - 34세,2001 년,69089
충청남도,여자,30 - 34세,2002 년,69831
충청남도,여자,30 - 34세,2003 년,70116
충청남도,여자,30 - 34세,2004 년,70911
충청남도,여자,30 - 34세,2005 년,71322
충청남도,여자,30 - 34세,2006 년,70187
충청남도,여자,30 - 34세,2007 년,68422
충청남도,여자,30 - 34세,2008 년,67693
충청남도,여자,30 - 34세,2009 년,66615
충청남도,여자,30 - 34세,2010 년,68302
충청남도,여자,30 - 34세,2011 년,70030
충청남도,여자,30 - 34세,2012 년,70157
충청남도,여자,30 - 34세,2013 년,71711
충청남도,여자,30 - 34세,2014 년,72118
충청남도,여자,30 - 34세,2015 년,69385
충청남도,여자,30 - 34세,2016 년,67076
충청남도,여자,30 - 34세,2017 년,64592
충청남도,여자,30 - 34세,2018 년,62611
충청남도,여자,30 - 34세,2019 년,61195
충청남도,여자,30 - 34세,2020 년,59845
충청남도,여자,30 - 34세,2021 년,58523
충청남도,여자,30 - 34세,2022 년,58401
충청남도,여자,30 - 34세,2023 년,59395
충청남도,여자,30 - 34세,2024 년,60619
충청남도,여자,35 - 39세,1970 년,71314
충청남도,여자,35 - 39세,1971 년,71375
충청남도,여자,35 - 39세,1972 년,71452
충청남도,여자,35 - 39세,1973 년,71442
충청남도,여자,35 - 39세,1974 년,70723
충청남도,여자,35 - 39세,1975 년,69683
충청남도,여자,35 - 39세,1976 년,68122
충청남도,여자,35 - 39세,1977 년,66508
충청남도,여자,35 - 39세,1978 년,64028
충청남도,여자,35 - 39세,1979 년,60757
충청남도,여자,35 - 39세,1980 년,57230
충청남도,여자,35 - 39세,1981 년,54843
충청남도,여자,35 - 39세,1982 년,53431
충청남도,여자,35 - 39세,1983 년,52911
충청남도,여자,35 - 39세,1984 년,52526
충청남도,여자,35 - 39세,1985 년,52796
충청남도,여자,35 - 39세,1986 년,51299
충청남도,여자,35 - 39세,1987 년,52079
충청남도,여자,35 - 39세,1988 년,52216
충청남도,여자,35 - 39세,1989 년,53069
충청남도,여자,35 - 39세,1990 년,56443
충청남도,여자,35 - 39세,1991 년,59177
충청남도,여자,35 - 39세,1992 년,61349
충청남도,여자,35 - 39세,1993 년,63366
충청남도,여자,35 - 39세,1994 년,64915
충청남도,여자,35 - 39세,1995 년,65448
충청남도,여자,35 - 39세,1996 년,67955
충청남도,여자,35 - 39세,1997 년,70739
충청남도,여자,35 - 39세,1998 년,72650
충청남도,여자,35 - 39세,1999 년,72438
충청남도,여자,35 - 39세,2000 년,71521
충청남도,여자,35 - 39세,2001 년,70043
충청남도,여자,35 - 39세,2002 년,68363
충청남도,여자,35 - 39세,2003 년,67116
충청남도,여자,35 - 39세,2004 년,68856
충청남도,여자,35 - 39세,2005 년,70374
충청남도,여자,35 - 39세,2006 년,72545
충청남도,여자,35 - 39세,2007 년,75046
충청남도,여자,35 - 39세,2008 년,77001
